,Date,Contract Strike,Close
9801,2023-10-20 11:18:00-04:00,113.0,112.0999984741211
9802,2023-10-20 11:20:00-04:00,113.0,112.26000213623047
9803,2023-10-20 11:22:00-04:00,113.0,112.18000030517578
9804,2023-10-20 11:24:00-04:00,113.0,112.02999877929688
9805,2023-10-20 11:26:00-04:00,113.0,112.04499816894531
9806,2023-10-20 11:28:00-04:00,113.0,112.0199966430664
9807,2023-10-20 11:30:00-04:00,112.0,111.9000015258789
9808,2023-10-20 11:32:00-04:00,112.0,111.93000030517578
9809,2023-10-20 11:34:00-04:00,112.0,111.91000366210938
9810,2023-10-20 11:36:00-04:00,112.0,111.88999938964844
9811,2023-10-20 11:38:00-04:00,112.0,111.76000213623047
9812,2023-10-20 11:40:00-04:00,112.0,111.83499908447266
9813,2023-10-20 11:42:00-04:00,112.0,111.91999816894531
9814,2023-10-20 11:44:00-04:00,112.0,111.91999816894531
9815,2023-10-20 11:46:00-04:00,112.0,111.90499877929688
9816,2023-10-20 11:48:00-04:00,112.0,111.76000213623047
9817,2023-10-20 11:50:00-04:00,112.0,111.84500122070312
9818,2023-10-20 11:52:00-04:00,112.0,111.95999908447266
9819,2023-10-20 11:54:00-04:00,113.0,112.00499725341797
9820,2023-10-20 11:56:00-04:00,113.0,112.00499725341797
9821,2023-10-20 11:58:00-04:00,112.0,111.97000122070312
9822,2023-10-20 12:00:00-04:00,112.0,111.98999786376953
9823,2023-10-20 12:02:00-04:00,113.0,112.07859802246094
9824,2023-10-20 12:04:00-04:00,113.0,112.0199966430664
9825,2023-10-20 12:06:00-04:00,112.0,111.84500122070312
9826,2023-10-20 12:08:00-04:00,112.0,111.7750015258789
9827,2023-10-20 12:10:00-04:00,112.0,111.86000061035156
9828,2023-10-20 12:12:00-04:00,112.0,111.7699966430664
9829,2023-10-20 12:14:00-04:00,112.0,111.7249984741211
9830,2023-10-20 12:16:00-04:00,112.0,111.7300033569336
9831,2023-10-20 12:18:00-04:00,112.0,111.73259735107422
9832,2023-10-20 12:20:00-04:00,112.0,111.81999969482422
9833,2023-10-20 12:22:00-04:00,112.0,111.95999908447266
9834,2023-10-20 12:24:00-04:00,112.0,111.91999816894531
9835,2023-10-20 12:26:00-04:00,112.0,111.97000122070312
9836,2023-10-20 12:28:00-04:00,112.0,111.94499969482422
9837,2023-10-20 12:30:00-04:00,112.0,111.98999786376953
9838,2023-10-20 12:32:00-04:00,112.0,111.9749984741211
9839,2023-10-20 12:34:00-04:00,112.0,111.94499969482422
9840,2023-10-20 12:36:00-04:00,113.0,112.0199966430664
9841,2023-10-20 12:38:00-04:00,113.0,112.02999877929688
9842,2023-10-20 12:40:00-04:00,112.0,111.9000015258789
9843,2023-10-20 12:42:00-04:00,112.0,111.80000305175781
9844,2023-10-20 12:44:00-04:00,112.0,111.73500061035156
9845,2023-10-20 12:46:00-04:00,112.0,111.75499725341797
9846,2023-10-20 12:48:00-04:00,112.0,111.77999877929688
9847,2023-10-20 12:50:00-04:00,112.0,111.74500274658203
9848,2023-10-20 12:52:00-04:00,112.0,111.73500061035156
9849,2023-10-20 12:54:00-04:00,112.0,111.7300033569336
9850,2023-10-20 12:56:00-04:00,112.0,111.70500183105469
9851,2023-10-20 12:58:00-04:00,112.0,111.62999725341797
9852,2023-10-20 13:00:00-04:00,112.0,111.5999984741211
9853,2023-10-20 13:02:00-04:00,112.0,111.33999633789062
9854,2023-10-20 13:04:00-04:00,112.0,111.36000061035156
9855,2023-10-20 13:06:00-04:00,112.0,111.33999633789062
9856,2023-10-20 13:08:00-04:00,112.0,111.31500244140625
9857,2023-10-20 13:10:00-04:00,112.0,111.38999938964844
9858,2023-10-20 13:12:00-04:00,112.0,111.44869995117188
9859,2023-10-20 13:14:00-04:00,112.0,111.41500091552734
9860,2023-10-20 13:16:00-04:00,112.0,111.33999633789062
9861,2023-10-20 13:18:00-04:00,112.0,111.44000244140625
9862,2023-10-20 13:20:00-04:00,112.0,111.47000122070312
9863,2023-10-20 13:22:00-04:00,112.0,111.33000183105469
9864,2023-10-20 13:24:00-04:00,112.0,111.55999755859375
9865,2023-10-20 13:26:00-04:00,112.0,111.58000183105469
9866,2023-10-20 13:28:00-04:00,112.0,111.58999633789062
9867,2023-10-20 13:30:00-04:00,112.0,111.55000305175781
9868,2023-10-20 13:32:00-04:00,112.0,111.5250015258789
9869,2023-10-20 13:34:00-04:00,112.0,111.56500244140625
9870,2023-10-20 13:36:00-04:00,112.0,111.51499938964844
9871,2023-10-20 13:38:00-04:00,112.0,111.49500274658203
9872,2023-10-20 13:40:00-04:00,112.0,111.62000274658203
9873,2023-10-20 13:42:00-04:00,112.0,111.625
9874,2023-10-20 13:44:00-04:00,112.0,111.5999984741211
9875,2023-10-20 13:46:00-04:00,112.0,111.58999633789062
9876,2023-10-20 13:48:00-04:00,112.0,111.58000183105469
9877,2023-10-20 13:50:00-04:00,112.0,111.55999755859375
9878,2023-10-20 13:52:00-04:00,112.0,111.5250015258789
9879,2023-10-20 13:54:00-04:00,112.0,111.55000305175781
9880,2023-10-20 13:56:00-04:00,112.0,111.55500030517578
9881,2023-10-20 13:58:00-04:00,112.0,111.63500213623047
9882,2023-10-20 14:00:00-04:00,112.0,111.6050033569336
9883,2023-10-20 14:02:00-04:00,112.0,111.54000091552734
9884,2023-10-20 14:04:00-04:00,112.0,111.5199966430664
9885,2023-10-20 14:06:00-04:00,112.0,111.44000244140625
9886,2023-10-20 14:08:00-04:00,112.0,111.36000061035156
9887,2023-10-20 14:10:00-04:00,112.0,111.29000091552734
9888,2023-10-20 14:12:00-04:00,112.0,111.25990295410156
9889,2023-10-20 14:14:00-04:00,112.0,111.27999877929688
9890,2023-10-20 14:16:00-04:00,112.0,111.36000061035156
9891,2023-10-20 14:18:00-04:00,112.0,111.44999694824219
9892,2023-10-20 14:20:00-04:00,112.0,111.48999786376953
9893,2023-10-20 14:22:00-04:00,112.0,111.44000244140625
9894,2023-10-20 14:24:00-04:00,112.0,111.41999816894531
9895,2023-10-20 14:26:00-04:00,112.0,111.49500274658203
9896,2023-10-20 14:28:00-04:00,112.0,111.48999786376953
9897,2023-10-20 14:30:00-04:00,112.0,111.4800033569336
9898,2023-10-20 14:32:00-04:00,112.0,111.45500183105469
9899,2023-10-20 14:34:00-04:00,112.0,111.52999877929688
9900,2023-10-20 14:36:00-04:00,112.0,111.52999877929688
9901,2023-10-20 14:38:00-04:00,112.0,111.36009979248047
9902,2023-10-20 14:40:00-04:00,112.0,111.27999877929688
9903,2023-10-20 14:42:00-04:00,112.0,111.29000091552734
9904,2023-10-20 14:44:00-04:00,112.0,111.41000366210938
9905,2023-10-20 14:46:00-04:00,112.0,111.41000366210938
9906,2023-10-20 14:48:00-04:00,112.0,111.38999938964844
9907,2023-10-20 14:50:00-04:00,112.0,111.375
9908,2023-10-20 14:52:00-04:00,112.0,111.2750015258789
9909,2023-10-20 14:54:00-04:00,112.0,111.45500183105469
9910,2023-10-20 14:56:00-04:00,112.0,111.4749984741211
9911,2023-10-20 14:58:00-04:00,112.0,111.43170166015625
9912,2023-10-20 15:00:00-04:00,112.0,111.4000015258789
9913,2023-10-20 15:02:00-04:00,112.0,111.41999816894531
9914,2023-10-20 15:04:00-04:00,112.0,111.42009735107422
9915,2023-10-20 15:06:00-04:00,112.0,111.3550033569336
9916,2023-10-20 15:08:00-04:00,112.0,111.37000274658203
9917,2023-10-20 15:10:00-04:00,112.0,111.23999786376953
9918,2023-10-20 15:12:00-04:00,112.0,111.12999725341797
9919,2023-10-20 15:14:00-04:00,112.0,111.1449966430664
9920,2023-10-20 15:16:00-04:00,112.0,111.30000305175781
9921,2023-10-20 15:18:00-04:00,112.0,111.3949966430664
9922,2023-10-20 15:20:00-04:00,112.0,111.28500366210938
9923,2023-10-20 15:22:00-04:00,112.0,111.26499938964844
9924,2023-10-20 15:24:00-04:00,112.0,111.20999908447266
9925,2023-10-20 15:26:00-04:00,112.0,111.23999786376953
9926,2023-10-20 15:28:00-04:00,112.0,111.26000213623047
9927,2023-10-20 15:30:00-04:00,112.0,111.19999694824219
9928,2023-10-20 15:32:00-04:00,112.0,111.12000274658203
9929,2023-10-20 15:34:00-04:00,112.0,111.19999694824219
9930,2023-10-20 15:36:00-04:00,112.0,111.13500213623047
9931,2023-10-20 15:38:00-04:00,112.0,111.11000061035156
9932,2023-10-20 15:40:00-04:00,111.0,110.98999786376953
9933,2023-10-20 15:42:00-04:00,111.0,110.92500305175781
9934,2023-10-20 15:44:00-04:00,111.0,110.83999633789062
9935,2023-10-20 15:46:00-04:00,111.0,110.95999908447266
9936,2023-10-20 15:48:00-04:00,111.0,110.98500061035156
9937,2023-10-20 15:50:00-04:00,112.0,111.08000183105469
9938,2023-10-20 15:52:00-04:00,112.0,111.04000091552734
9939,2023-10-20 15:54:00-04:00,112.0,111.33999633789062
9940,2023-10-20 15:56:00-04:00,112.0,111.2699966430664
9941,2023-10-20 15:58:00-04:00,112.0,111.06999969482422
9552,2023-10-23 09:30:00-04:00,111.0,110.18000030517578
9553,2023-10-23 09:32:00-04:00,111.0,110.91000366210938
9554,2023-10-23 09:34:00-04:00,111.0,110.18000030517578
9555,2023-10-23 09:36:00-04:00,111.0,110.33000183105469
9556,2023-10-23 09:38:00-04:00,111.0,110.38999938964844
9557,2023-10-23 09:40:00-04:00,111.0,110.0999984741211
9558,2023-10-23 09:42:00-04:00,110.0,109.83999633789062
9559,2023-10-23 09:44:00-04:00,110.0,109.58999633789062
9560,2023-10-23 09:46:00-04:00,110.0,109.5
9561,2023-10-23 09:48:00-04:00,110.0,109.82499694824219
9562,2023-10-23 09:50:00-04:00,110.0,109.73179626464844
9563,2023-10-23 09:52:00-04:00,111.0,110.0199966430664
9564,2023-10-23 09:54:00-04:00,111.0,110.22000122070312
9565,2023-10-23 09:56:00-04:00,111.0,110.48999786376953
9566,2023-10-23 09:58:00-04:00,111.0,110.3499984741211
9567,2023-10-23 10:00:00-04:00,111.0,110.44999694824219
9568,2023-10-23 10:02:00-04:00,111.0,110.23999786376953
9569,2023-10-23 10:04:00-04:00,111.0,110.19999694824219
9570,2023-10-23 10:06:00-04:00,111.0,110.13999938964844
9571,2023-10-23 10:08:00-04:00,111.0,110.1500015258789
9572,2023-10-23 10:10:00-04:00,111.0,110.05999755859375
9573,2023-10-23 10:12:00-04:00,110.0,109.97000122070312
9574,2023-10-23 10:14:00-04:00,110.0,109.83000183105469
9575,2023-10-23 10:16:00-04:00,111.0,110.06999969482422
9576,2023-10-23 10:18:00-04:00,111.0,110.13999938964844
9577,2023-10-23 10:20:00-04:00,111.0,110.16999816894531
9578,2023-10-23 10:22:00-04:00,111.0,110.2300033569336
9579,2023-10-23 10:24:00-04:00,110.0,110.0
9580,2023-10-23 10:26:00-04:00,110.0,109.7300033569336
9581,2023-10-23 10:28:00-04:00,110.0,109.55999755859375
9582,2023-10-23 10:30:00-04:00,110.0,109.61000061035156
9583,2023-10-23 10:32:00-04:00,110.0,109.40499877929688
9584,2023-10-23 10:34:00-04:00,110.0,109.2300033569336
9585,2023-10-23 10:36:00-04:00,110.0,109.12100219726562
9586,2023-10-23 10:38:00-04:00,110.0,109.31999969482422
9587,2023-10-23 10:40:00-04:00,110.0,109.62000274658203
9588,2023-10-23 10:42:00-04:00,110.0,109.69499969482422
9589,2023-10-23 10:44:00-04:00,110.0,109.79000091552734
9590,2023-10-23 10:46:00-04:00,110.0,109.86499786376953
9591,2023-10-23 10:48:00-04:00,110.0,109.83999633789062
9592,2023-10-23 10:50:00-04:00,111.0,110.02999877929688
9593,2023-10-23 10:52:00-04:00,110.0,109.9800033569336
9594,2023-10-23 10:54:00-04:00,111.0,110.01000213623047
9595,2023-10-23 10:56:00-04:00,110.0,109.80000305175781
9596,2023-10-23 10:58:00-04:00,110.0,109.6449966430664
9597,2023-10-23 11:00:00-04:00,110.0,109.75
9598,2023-10-23 11:02:00-04:00,110.0,109.91999816894531
9599,2023-10-23 11:04:00-04:00,111.0,110.1500015258789
9600,2023-10-23 11:06:00-04:00,111.0,110.18000030517578
9601,2023-10-23 11:08:00-04:00,111.0,110.36000061035156
9602,2023-10-23 11:10:00-04:00,111.0,110.36000061035156
9603,2023-10-23 11:12:00-04:00,111.0,110.36000061035156
9604,2023-10-23 11:14:00-04:00,111.0,110.4000015258789
9605,2023-10-23 11:16:00-04:00,111.0,110.2699966430664
9606,2023-10-23 11:18:00-04:00,111.0,110.33999633789062
9607,2023-10-23 11:20:00-04:00,111.0,110.5199966430664
9608,2023-10-23 11:22:00-04:00,111.0,110.55999755859375
9609,2023-10-23 11:24:00-04:00,111.0,110.48999786376953
9610,2023-10-23 11:26:00-04:00,111.0,110.3499984741211
9611,2023-10-23 11:28:00-04:00,111.0,110.2300033569336
9612,2023-10-23 11:30:00-04:00,111.0,110.11170196533203
9613,2023-10-23 11:32:00-04:00,111.0,110.1500015258789
9614,2023-10-23 11:34:00-04:00,111.0,110.08799743652344
9615,2023-10-23 11:36:00-04:00,111.0,110.0999984741211
9616,2023-10-23 11:38:00-04:00,110.0,110.0
9617,2023-10-23 11:40:00-04:00,110.0,109.94999694824219
9618,2023-10-23 11:42:00-04:00,110.0,109.94000244140625
9619,2023-10-23 11:44:00-04:00,111.0,110.04000091552734
9620,2023-10-23 11:46:00-04:00,111.0,110.0199966430664
9621,2023-10-23 11:48:00-04:00,110.0,109.9800033569336
9622,2023-10-23 11:50:00-04:00,111.0,110.05010223388672
9623,2023-10-23 11:52:00-04:00,110.0,110.0
9624,2023-10-23 11:54:00-04:00,111.0,110.04000091552734
9625,2023-10-23 11:56:00-04:00,111.0,110.08999633789062
9626,2023-10-23 11:58:00-04:00,111.0,110.05000305175781
9627,2023-10-23 12:00:00-04:00,110.0,109.99250030517578
9628,2023-10-23 12:02:00-04:00,110.0,109.80660247802734
9629,2023-10-23 12:04:00-04:00,110.0,109.69000244140625
9630,2023-10-23 12:06:00-04:00,110.0,109.58999633789062
9631,2023-10-23 12:08:00-04:00,110.0,109.70999908447266
9632,2023-10-23 12:10:00-04:00,110.0,109.55500030517578
9633,2023-10-23 12:12:00-04:00,110.0,109.6500015258789
9634,2023-10-23 12:14:00-04:00,110.0,109.57009887695312
9635,2023-10-23 12:16:00-04:00,110.0,109.38999938964844
9636,2023-10-23 12:18:00-04:00,110.0,109.2699966430664
9637,2023-10-23 12:20:00-04:00,110.0,109.31999969482422
9638,2023-10-23 12:22:00-04:00,110.0,109.37989807128906
9639,2023-10-23 12:24:00-04:00,110.0,109.37999725341797
9640,2023-10-23 12:26:00-04:00,110.0,109.2699966430664
9641,2023-10-23 12:28:00-04:00,110.0,109.37000274658203
9642,2023-10-23 12:30:00-04:00,110.0,109.33000183105469
9643,2023-10-23 12:32:00-04:00,110.0,109.36000061035156
9644,2023-10-23 12:34:00-04:00,110.0,109.36019897460938
9645,2023-10-23 12:36:00-04:00,110.0,109.33000183105469
9646,2023-10-23 12:38:00-04:00,110.0,109.31999969482422
9647,2023-10-23 12:40:00-04:00,110.0,109.30000305175781
9648,2023-10-23 12:42:00-04:00,110.0,109.27999877929688
9649,2023-10-23 12:44:00-04:00,110.0,109.32499694824219
9650,2023-10-23 12:46:00-04:00,110.0,109.44999694824219
9651,2023-10-23 12:48:00-04:00,110.0,109.29000091552734
9652,2023-10-23 12:50:00-04:00,110.0,109.26000213623047
9653,2023-10-23 12:52:00-04:00,110.0,109.33999633789062
9654,2023-10-23 12:54:00-04:00,110.0,109.45999908447266
9655,2023-10-23 12:56:00-04:00,110.0,109.58000183105469
9656,2023-10-23 12:58:00-04:00,110.0,109.51499938964844
9657,2023-10-23 13:00:00-04:00,110.0,109.4800033569336
9658,2023-10-23 13:02:00-04:00,110.0,109.44999694824219
9659,2023-10-23 13:04:00-04:00,110.0,109.37000274658203
9660,2023-10-23 13:06:00-04:00,110.0,109.51000213623047
9661,2023-10-23 13:08:00-04:00,110.0,109.46199798583984
9662,2023-10-23 13:10:00-04:00,110.0,109.44000244140625
9663,2023-10-23 13:12:00-04:00,110.0,109.55999755859375
9664,2023-10-23 13:14:00-04:00,110.0,109.48999786376953
9665,2023-10-23 13:16:00-04:00,110.0,109.48999786376953
9666,2023-10-23 13:18:00-04:00,110.0,109.39009857177734
9667,2023-10-23 13:20:00-04:00,110.0,109.33499908447266
9668,2023-10-23 13:22:00-04:00,110.0,109.20030212402344
9669,2023-10-23 13:24:00-04:00,110.0,109.16999816894531
9670,2023-10-23 13:26:00-04:00,110.0,109.1500015258789
9671,2023-10-23 13:28:00-04:00,110.0,109.12000274658203
9672,2023-10-23 13:30:00-04:00,110.0,109.19000244140625
9673,2023-10-23 13:32:00-04:00,110.0,109.27549743652344
9674,2023-10-23 13:34:00-04:00,110.0,109.29859924316406
9675,2023-10-23 13:36:00-04:00,110.0,109.30000305175781
9676,2023-10-23 13:38:00-04:00,110.0,109.29000091552734
9677,2023-10-23 13:40:00-04:00,110.0,109.33999633789062
9678,2023-10-23 13:42:00-04:00,110.0,109.38140106201172
9679,2023-10-23 13:44:00-04:00,110.0,109.37999725341797
9680,2023-10-23 13:46:00-04:00,110.0,109.3499984741211
9681,2023-10-23 13:48:00-04:00,110.0,109.43000030517578
9682,2023-10-23 13:50:00-04:00,110.0,109.38999938964844
9683,2023-10-23 13:52:00-04:00,110.0,109.38500213623047
9684,2023-10-23 13:54:00-04:00,110.0,109.36499786376953
9685,2023-10-23 13:56:00-04:00,110.0,109.30999755859375
9686,2023-10-23 13:58:00-04:00,110.0,109.30000305175781
9687,2023-10-23 14:00:00-04:00,110.0,109.19999694824219
9688,2023-10-23 14:02:00-04:00,110.0,109.22000122070312
9689,2023-10-23 14:04:00-04:00,110.0,109.27999877929688
9690,2023-10-23 14:06:00-04:00,110.0,109.37999725341797
9691,2023-10-23 14:08:00-04:00,110.0,109.36000061035156
9692,2023-10-23 14:10:00-04:00,110.0,109.20999908447266
9693,2023-10-23 14:12:00-04:00,110.0,109.23999786376953
9694,2023-10-23 14:14:00-04:00,110.0,109.19000244140625
9695,2023-10-23 14:16:00-04:00,110.0,109.14800262451172
9696,2023-10-23 14:18:00-04:00,109.0,108.98999786376953
9697,2023-10-23 14:20:00-04:00,109.0,108.93000030517578
9698,2023-10-23 14:22:00-04:00,109.0,108.80999755859375
9699,2023-10-23 14:24:00-04:00,109.0,108.7300033569336
9700,2023-10-23 14:26:00-04:00,109.0,108.75
9701,2023-10-23 14:28:00-04:00,109.0,108.83000183105469
9702,2023-10-23 14:30:00-04:00,109.0,108.94000244140625
9703,2023-10-23 14:32:00-04:00,109.0,108.92500305175781
9704,2023-10-23 14:34:00-04:00,109.0,108.9000015258789
9705,2023-10-23 14:36:00-04:00,109.0,108.98500061035156
9706,2023-10-23 14:38:00-04:00,109.0,108.99259948730469
9707,2023-10-23 14:40:00-04:00,110.0,109.1500015258789
9708,2023-10-23 14:42:00-04:00,109.0,108.98999786376953
9709,2023-10-23 14:44:00-04:00,109.0,108.96499633789062
9710,2023-10-23 14:46:00-04:00,110.0,109.05000305175781
9711,2023-10-23 14:48:00-04:00,109.0,108.98999786376953
9712,2023-10-23 14:50:00-04:00,109.0,109.0
9713,2023-10-23 14:52:00-04:00,110.0,109.01249694824219
9714,2023-10-23 14:54:00-04:00,110.0,109.10030364990234
9715,2023-10-23 14:56:00-04:00,110.0,109.08000183105469
9716,2023-10-23 14:58:00-04:00,110.0,109.1500015258789
9717,2023-10-23 15:00:00-04:00,110.0,109.125
9718,2023-10-23 15:02:00-04:00,110.0,109.0199966430664
9719,2023-10-23 15:04:00-04:00,110.0,109.06999969482422
9720,2023-10-23 15:06:00-04:00,110.0,109.05000305175781
9721,2023-10-23 15:08:00-04:00,109.0,108.98999786376953
9722,2023-10-23 15:10:00-04:00,110.0,109.04499816894531
9723,2023-10-23 15:12:00-04:00,110.0,109.1449966430664
9724,2023-10-23 15:14:00-04:00,110.0,109.01000213623047
9725,2023-10-23 15:16:00-04:00,110.0,109.0198974609375
9726,2023-10-23 15:18:00-04:00,110.0,109.0250015258789
9727,2023-10-23 15:20:00-04:00,110.0,109.11000061035156
9728,2023-10-23 15:22:00-04:00,110.0,109.05000305175781
9729,2023-10-23 15:24:00-04:00,110.0,109.11000061035156
9730,2023-10-23 15:26:00-04:00,110.0,109.07499694824219
9731,2023-10-23 15:28:00-04:00,110.0,109.0250015258789
9732,2023-10-23 15:30:00-04:00,109.0,108.91000366210938
9733,2023-10-23 15:32:00-04:00,110.0,109.0199966430664
9734,2023-10-23 15:34:00-04:00,110.0,109.00499725341797
9735,2023-10-23 15:36:00-04:00,109.0,108.95999908447266
9736,2023-10-23 15:38:00-04:00,110.0,109.0199966430664
9737,2023-10-23 15:40:00-04:00,110.0,109.01499938964844
9738,2023-10-23 15:42:00-04:00,110.0,109.22000122070312
9739,2023-10-23 15:44:00-04:00,110.0,109.20999908447266
9740,2023-10-23 15:46:00-04:00,110.0,109.29499816894531
9741,2023-10-23 15:48:00-04:00,110.0,109.30000305175781
9742,2023-10-23 15:50:00-04:00,110.0,109.23999786376953
9743,2023-10-23 15:52:00-04:00,110.0,109.41500091552734
9744,2023-10-23 15:54:00-04:00,110.0,109.3949966430664
9745,2023-10-23 15:56:00-04:00,110.0,109.33000183105469
9746,2023-10-23 15:58:00-04:00,110.0,109.41999816894531
9357,2023-10-24 09:30:00-04:00,110.0,109.37000274658203
9358,2023-10-24 09:32:00-04:00,110.0,109.47000122070312
9359,2023-10-24 09:34:00-04:00,110.0,109.56999969482422
9360,2023-10-24 09:36:00-04:00,110.0,109.37000274658203
9361,2023-10-24 09:38:00-04:00,110.0,109.43000030517578
9362,2023-10-24 09:40:00-04:00,110.0,109.1500015258789
9363,2023-10-24 09:42:00-04:00,110.0,109.08999633789062
9364,2023-10-24 09:44:00-04:00,109.0,108.80000305175781
9365,2023-10-24 09:46:00-04:00,109.0,108.7300033569336
9366,2023-10-24 09:48:00-04:00,110.0,109.20999908447266
9367,2023-10-24 09:50:00-04:00,110.0,109.22000122070312
9368,2023-10-24 09:52:00-04:00,110.0,109.16999816894531
9369,2023-10-24 09:54:00-04:00,110.0,109.30000305175781
9370,2023-10-24 09:56:00-04:00,110.0,109.30000305175781
9371,2023-10-24 09:58:00-04:00,110.0,109.16000366210938
9372,2023-10-24 10:00:00-04:00,110.0,109.17500305175781
9373,2023-10-24 10:02:00-04:00,109.0,108.91000366210938
9374,2023-10-24 10:04:00-04:00,109.0,108.80000305175781
9375,2023-10-24 10:06:00-04:00,109.0,108.86000061035156
9376,2023-10-24 10:08:00-04:00,109.0,108.94999694824219
9377,2023-10-24 10:10:00-04:00,109.0,108.97360229492188
9378,2023-10-24 10:12:00-04:00,110.0,109.12999725341797
9379,2023-10-24 10:14:00-04:00,110.0,109.09500122070312
9380,2023-10-24 10:16:00-04:00,110.0,109.18000030517578
9381,2023-10-24 10:18:00-04:00,110.0,109.19999694824219
9382,2023-10-24 10:20:00-04:00,110.0,109.06500244140625
9383,2023-10-24 10:22:00-04:00,110.0,109.0999984741211
9384,2023-10-24 10:24:00-04:00,110.0,109.05110168457031
9385,2023-10-24 10:26:00-04:00,110.0,109.12999725341797
9386,2023-10-24 10:28:00-04:00,110.0,109.1500015258789
9387,2023-10-24 10:30:00-04:00,110.0,109.08000183105469
9388,2023-10-24 10:32:00-04:00,110.0,109.08999633789062
9389,2023-10-24 10:34:00-04:00,109.0,108.93000030517578
9390,2023-10-24 10:36:00-04:00,110.0,109.0199966430664
9391,2023-10-24 10:38:00-04:00,109.0,108.93499755859375
9392,2023-10-24 10:40:00-04:00,109.0,109.0
9393,2023-10-24 10:42:00-04:00,109.0,108.86499786376953
9394,2023-10-24 10:44:00-04:00,109.0,108.9749984741211
9395,2023-10-24 10:46:00-04:00,109.0,108.94999694824219
9396,2023-10-24 10:48:00-04:00,110.0,109.05000305175781
9397,2023-10-24 10:50:00-04:00,110.0,109.04979705810547
9398,2023-10-24 10:52:00-04:00,110.0,109.1520004272461
9399,2023-10-24 10:54:00-04:00,110.0,109.05999755859375
9400,2023-10-24 10:56:00-04:00,110.0,109.12999725341797
9401,2023-10-24 10:58:00-04:00,110.0,109.05000305175781
9402,2023-10-24 11:00:00-04:00,109.0,108.93000030517578
9403,2023-10-24 11:02:00-04:00,109.0,108.96499633789062
9404,2023-10-24 11:04:00-04:00,109.0,108.91999816894531
