,Date,Contract Strike,Close,exp,price,vol,runtime
31,2023-10-20 09:44:00-04:00,217.5,215.3751983642578,0.3333333333333333,24.11,0.4741406250000002,1499000
32,2023-10-20 09:46:00-04:00,217.5,215.5200958251953,0.08333333333333333,9.13,0.3883593750000002,1302000
33,2023-10-20 09:46:00-04:00,217.5,215.5200958251953,0.16666666666666666,16.7,0.47882812500000016,1611000
34,2023-10-20 09:46:00-04:00,217.5,215.5200958251953,0.25,20.4,0.4679296875000002,1501000
35,2023-10-20 09:46:00-04:00,217.5,215.5200958251953,0.3333333333333333,24.11,0.4725000000000002,1491000
36,2023-10-20 09:48:00-04:00,217.5,215.1000061035156,0.08333333333333333,9.13,0.39685546875000016,1393000
37,2023-10-20 09:48:00-04:00,217.5,215.1000061035156,0.16666666666666666,16.7,0.4852734375000002,1505000
38,2023-10-20 09:48:00-04:00,217.5,215.1000061035156,0.25,20.4,0.4733789062500002,1885000
39,2023-10-20 09:48:00-04:00,217.5,215.1000061035156,0.3333333333333333,24.11,0.4773046875000002,1973000
40,2023-10-20 09:50:00-04:00,217.5,215.6199951171875,0.08333333333333333,9.13,0.3863085937500002,1694000
41,2023-10-20 09:50:00-04:00,217.5,215.6199951171875,0.16666666666666666,16.7,0.4773046875000002,1451000
42,2023-10-20 09:50:00-04:00,217.5,215.6199951171875,0.25,20.4,0.46664062500000025,1451000
43,2023-10-20 09:50:00-04:00,217.5,215.6199951171875,0.3333333333333333,24.11,0.4713281250000002,1520000
44,2023-10-20 09:52:00-04:00,217.5,215.57589721679688,0.08333333333333333,9.13,0.3872460937500002,1267000
45,2023-10-20 09:52:00-04:00,217.5,215.57589721679688,0.16666666666666666,16.7,0.47794921875000024,1501000
46,2023-10-20 09:52:00-04:00,217.5,215.57589721679688,0.25,20.4,0.46722656250000016,1459000
47,2023-10-20 09:52:00-04:00,217.5,215.57589721679688,0.3333333333333333,24.11,0.47185546875000023,1487000
48,2023-10-20 09:54:00-04:00,217.5,216.66000366210935,0.08333333333333333,9.13,0.36486328125000017,1372000
49,2023-10-20 09:54:00-04:00,217.5,216.66000366210935,0.16666666666666666,16.7,0.46119140625000016,1679000
50,2023-10-20 09:54:00-04:00,217.5,216.66000366210935,0.25,20.4,0.4530468750000002,1685000
51,2023-10-20 09:54:00-04:00,217.5,216.66000366210935,0.3333333333333333,24.11,0.4592578125000002,1911000
52,2023-10-20 09:56:00-04:00,217.5,216.92010498046875,0.08333333333333333,9.13,0.3593554687500001,1214000
53,2023-10-20 09:56:00-04:00,217.5,216.92010498046875,0.16666666666666666,16.7,0.4570898437500002,1496000
54,2023-10-20 09:56:00-04:00,217.5,216.92010498046875,0.25,20.4,0.44964843750000016,1495000
55,2023-10-20 09:56:00-04:00,217.5,216.92010498046875,0.3333333333333333,24.11,0.4562109375000002,1491000
56,2023-10-20 09:58:00-04:00,217.5,216.6999969482422,0.08333333333333333,9.13,0.36398437500000014,1277000
57,2023-10-20 09:58:00-04:00,217.5,216.6999969482422,0.16666666666666666,16.7,0.46054687500000013,1602000
58,2023-10-20 09:58:00-04:00,217.5,216.6999969482422,0.25,20.4,0.45257812500000016,1451000
59,2023-10-20 09:58:00-04:00,217.5,216.6999969482422,0.3333333333333333,24.11,0.4587890625000002,1727000
60,2023-10-20 10:00:00-04:00,220.0,218.24530029296875,0.08333333333333333,9.13,0.37916015625000016,1294000
61,2023-10-20 10:00:00-04:00,220.0,218.24530029296875,0.16666666666666666,16.7,0.4696289062500002,1674000
62,2023-10-20 10:00:00-04:00,220.0,218.24530029296875,0.25,20.4,0.4593164062500002,1471000
63,2023-10-20 10:00:00-04:00,220.0,218.24530029296875,0.3333333333333333,24.11,0.46406250000000016,1481000
64,2023-10-20 10:02:00-04:00,220.0,218.52569580078125,0.08333333333333333,9.13,0.37347656250000016,1261000
65,2023-10-20 10:02:00-04:00,220.0,218.52569580078125,0.16666666666666666,16.7,0.4653515625000002,1440000
66,2023-10-20 10:02:00-04:00,220.0,218.52569580078125,0.25,20.4,0.4557421875000002,1444000
67,2023-10-20 10:02:00-04:00,220.0,218.52569580078125,0.3333333333333333,24.11,0.46083984375000014,1460000
68,2023-10-20 10:04:00-04:00,220.0,217.9949951171875,0.08333333333333333,9.13,0.38425781250000024,1538000
69,2023-10-20 10:04:00-04:00,220.0,217.9949951171875,0.16666666666666666,16.7,0.4734375000000002,1482000
70,2023-10-20 10:04:00-04:00,220.0,217.9949951171875,0.25,20.4,0.4625390625000002,1443000
71,2023-10-20 10:04:00-04:00,220.0,217.9949951171875,0.3333333333333333,24.11,0.4669335937500002,1786000
72,2023-10-20 10:06:00-04:00,220.0,217.60499572753903,0.08333333333333333,9.13,0.3920507812500001,1364000
73,2023-10-20 10:06:00-04:00,220.0,217.60499572753903,0.16666666666666666,16.7,0.4793554687500002,1501000
74,2023-10-20 10:06:00-04:00,220.0,217.60499572753903,0.25,20.4,0.4675195312500002,1492000
75,2023-10-20 10:06:00-04:00,220.0,217.60499572753903,0.3333333333333333,24.11,0.4713281250000002,1487000
76,2023-10-20 10:08:00-04:00,217.5,217.42990112304688,0.08333333333333333,9.13,0.3485156250000001,1184000
77,2023-10-20 10:08:00-04:00,217.5,217.42990112304688,0.16666666666666666,16.7,0.44906250000000014,1504000
78,2023-10-20 10:08:00-04:00,217.5,217.42990112304688,0.25,20.4,0.44291015625000013,1489000
79,2023-10-20 10:08:00-04:00,217.5,217.42990112304688,0.3333333333333333,24.11,0.4502343750000002,1666000
80,2023-10-20 10:10:00-04:00,217.5,216.5122985839844,0.08333333333333333,9.13,0.3679101562500002,1348000
81,2023-10-20 10:10:00-04:00,217.5,216.5122985839844,0.16666666666666666,16.7,0.46347656250000013,1511000
82,2023-10-20 10:10:00-04:00,217.5,216.5122985839844,0.25,20.4,0.45503906250000015,1494000
83,2023-10-20 10:10:00-04:00,217.5,216.5122985839844,0.3333333333333333,24.11,0.46095703125000015,1513000
84,2023-10-20 10:12:00-04:00,217.5,216.3300018310547,0.08333333333333333,9.13,0.3717187500000002,1243000
85,2023-10-20 10:12:00-04:00,217.5,216.3300018310547,0.16666666666666666,16.7,0.46628906250000024,1499000
86,2023-10-20 10:12:00-04:00,217.5,216.3300018310547,0.25,20.4,0.45738281250000024,1468000
87,2023-10-20 10:12:00-04:00,217.5,216.3300018310547,0.3333333333333333,24.11,0.4631250000000002,1479000
88,2023-10-20 10:14:00-04:00,217.5,216.42010498046875,0.08333333333333333,9.13,0.36984375000000014,1277000
89,2023-10-20 10:14:00-04:00,217.5,216.42010498046875,0.16666666666666666,16.7,0.4648828125000002,1454000
90,2023-10-20 10:14:00-04:00,217.5,216.42010498046875,0.25,20.4,0.4562109375000002,1514000
91,2023-10-20 10:14:00-04:00,217.5,216.42010498046875,0.3333333333333333,24.11,0.4620703125000002,1458000
92,2023-10-20 10:16:00-04:00,217.5,216.10009765625,0.08333333333333333,9.13,0.37646484375000017,1235000
93,2023-10-20 10:16:00-04:00,217.5,216.10009765625,0.16666666666666666,16.7,0.46986328125000015,1910000
94,2023-10-20 10:16:00-04:00,217.5,216.10009765625,0.25,20.4,0.4603710937500002,1614000
95,2023-10-20 10:16:00-04:00,217.5,216.10009765625,0.3333333333333333,24.11,0.4657617187500002,1467000
96,2023-10-20 10:18:00-04:00,217.5,215.7899932861328,0.08333333333333333,9.13,0.3828515625000002,1246000
97,2023-10-20 10:18:00-04:00,217.5,215.7899932861328,0.16666666666666666,16.7,0.4746679687500002,1451000
98,2023-10-20 10:18:00-04:00,217.5,215.7899932861328,0.25,20.4,0.46441406250000017,1445000
99,2023-10-20 10:18:00-04:00,217.5,215.7899932861328,0.3333333333333333,24.11,0.46933593750000024,1445000
100,2023-10-20 10:20:00-04:00,217.5,215.6699981689453,0.08333333333333333,9.13,0.38531250000000017,1522000
101,2023-10-20 10:20:00-04:00,217.5,215.6699981689453,0.16666666666666666,16.7,0.4765429687500002,1614000
102,2023-10-20 10:20:00-04:00,217.5,215.6699981689453,0.25,20.4,0.46599609375000023,1526000
103,2023-10-20 10:20:00-04:00,217.5,215.6699981689453,0.3333333333333333,24.11,0.4707421875000002,1528000
104,2023-10-20 10:22:00-04:00,217.5,215.4501037597656,0.08333333333333333,9.13,0.3897656250000002,1308000
105,2023-10-20 10:22:00-04:00,217.5,215.4501037597656,0.16666666666666666,16.7,0.4798828125000002,1534000
106,2023-10-20 10:22:00-04:00,217.5,215.4501037597656,0.25,20.4,0.4688671875000002,1508000
107,2023-10-20 10:22:00-04:00,217.5,215.4501037597656,0.3333333333333333,24.11,0.47326171875000017,2015000
108,2023-10-20 10:24:00-04:00,217.5,215.4250030517578,0.08333333333333333,9.13,0.39029296875000014,1846000
109,2023-10-20 10:24:00-04:00,217.5,215.4250030517578,0.16666666666666666,16.7,0.4802929687500002,1803000
110,2023-10-20 10:24:00-04:00,217.5,215.4250030517578,0.25,20.4,0.46916015625000024,1526000
111,2023-10-20 10:24:00-04:00,217.5,215.4250030517578,0.3333333333333333,24.11,0.4735546875000002,1657000
112,2023-10-20 10:26:00-04:00,217.5,215.16000366210935,0.08333333333333333,9.13,0.3956250000000001,1537000
113,2023-10-20 10:26:00-04:00,217.5,215.16000366210935,0.16666666666666666,16.7,0.48433593750000015,1876000
114,2023-10-20 10:26:00-04:00,217.5,215.16000366210935,0.25,20.4,0.47261718750000015,1545000
115,2023-10-20 10:26:00-04:00,217.5,215.16000366210935,0.3333333333333333,24.11,0.4766015625000002,1509000
116,2023-10-20 10:28:00-04:00,217.5,215.16940307617188,0.08333333333333333,9.13,0.3954492187500001,1629000
117,2023-10-20 10:28:00-04:00,217.5,215.16940307617188,0.16666666666666666,16.7,0.48421875000000014,1724000
118,2023-10-20 10:28:00-04:00,217.5,215.16940307617188,0.25,20.4,0.4724414062500002,1447000
119,2023-10-20 10:28:00-04:00,217.5,215.16940307617188,0.3333333333333333,24.11,0.4764843750000002,1767000
120,2023-10-20 10:30:00-04:00,215.0,214.6000061035156,0.08333333333333333,9.13,0.3599414062500001,1251000
121,2023-10-20 10:30:00-04:00,215.0,214.6000061035156,0.16666666666666666,16.7,0.4599023437500002,1547000
122,2023-10-20 10:30:00-04:00,215.0,214.6000061035156,0.25,20.4,0.4529296875000002,1578000
123,2023-10-20 10:30:00-04:00,215.0,214.6000061035156,0.3333333333333333,24.11,0.4599023437500002,1530000
124,2023-10-20 10:32:00-04:00,215.0,214.8600006103516,0.08333333333333333,9.13,0.3543164062500001,1201000
125,2023-10-20 10:32:00-04:00,215.0,214.8600006103516,0.16666666666666666,16.7,0.4557421875000002,1517000
126,2023-10-20 10:32:00-04:00,215.0,214.8600006103516,0.25,20.4,0.44941406250000016,1768000
127,2023-10-20 10:32:00-04:00,215.0,214.8600006103516,0.3333333333333333,24.11,0.4567968750000002,1598000
128,2023-10-20 10:34:00-04:00,217.5,215.6009979248047,0.08333333333333333,9.13,0.3867187500000002,1318000
129,2023-10-20 10:34:00-04:00,217.5,215.6009979248047,0.16666666666666666,16.7,0.4775976562500002,1532000
130,2023-10-20 10:34:00-04:00,217.5,215.6009979248047,0.25,20.4,0.4668750000000002,1579000
131,2023-10-20 10:34:00-04:00,217.5,215.6009979248047,0.3333333333333333,24.11,0.4715625000000002,1585000
132,2023-10-20 10:36:00-04:00,217.5,215.3000030517578,0.08333333333333333,9.13,0.3928125000000001,1407000
133,2023-10-20 10:36:00-04:00,217.5,215.3000030517578,0.16666666666666666,16.7,0.4822265625000002,1586000
134,2023-10-20 10:36:00-04:00,217.5,215.3000030517578,0.25,20.4,0.4708007812500002,1596000
135,2023-10-20 10:36:00-04:00,217.5,215.3000030517578,0.3333333333333333,24.11,0.47501953125000024,1611000
136,2023-10-20 10:38:00-04:00,215.0,214.91009521484372,0.08333333333333333,9.13,0.35320312500000006,1216000
137,2023-10-20 10:38:00-04:00,215.0,214.91009521484372,0.16666666666666666,16.7,0.45492187500000014,1669000
138,2023-10-20 10:38:00-04:00,215.0,214.91009521484372,0.25,20.4,0.44876953125000013,1589000
139,2023-10-20 10:38:00-04:00,215.0,214.91009521484372,0.3333333333333333,24.11,0.4562109375000002,1785000
140,2023-10-20 10:40:00-04:00,215.0,214.8025054931641,0.08333333333333333,9.13,0.35554687500000004,1162000
141,2023-10-20 10:40:00-04:00,215.0,214.8025054931641,0.16666666666666666,16.7,0.4566796875000002,1466000
142,2023-10-20 10:40:00-04:00,215.0,214.8025054931641,0.25,20.4,0.4501757812500002,1464000
143,2023-10-20 10:40:00-04:00,215.0,214.8025054931641,0.3333333333333333,24.11,0.4575000000000002,1719000
144,2023-10-20 10:42:00-04:00,215.0,214.6499938964844,0.08333333333333333,9.13,0.35882812500000005,1313000
145,2023-10-20 10:42:00-04:00,215.0,214.6499938964844,0.16666666666666666,16.7,0.4590820312500002,1643000
146,2023-10-20 10:42:00-04:00,215.0,214.6499938964844,0.25,20.4,0.45222656250000015,1974000
147,2023-10-20 10:42:00-04:00,215.0,214.6499938964844,0.3333333333333333,24.11,0.4593164062500002,1434000
148,2023-10-20 10:44:00-04:00,217.5,215.02389526367188,0.08333333333333333,9.13,0.3983789062500001,1337000
149,2023-10-20 10:44:00-04:00,217.5,215.02389526367188,0.16666666666666666,16.7,0.4864453125000002,1693000
150,2023-10-20 10:44:00-04:00,217.5,215.02389526367188,0.25,20.4,0.4743164062500002,1927000
151,2023-10-20 10:44:00-04:00,217.5,215.02389526367188,0.3333333333333333,24.11,0.4781835937500002,1557000
152,2023-10-20 10:46:00-04:00,215.0,214.5,0.08333333333333333,9.13,0.36205078125000006,1411000
153,2023-10-20 10:46:00-04:00,215.0,214.5,0.16666666666666666,16.7,0.46148437500000017,1437000
154,2023-10-20 10:46:00-04:00,215.0,214.5,0.25,20.4,0.4542187500000002,1507000
155,2023-10-20 10:46:00-04:00,215.0,214.5,0.3333333333333333,24.11,0.46107421875000015,1604000
156,2023-10-20 10:48:00-04:00,215.0,214.8401031494141,0.08333333333333333,9.13,0.3547265625000001,1200000
157,2023-10-20 10:48:00-04:00,215.0,214.8401031494141,0.16666666666666666,16.7,0.4560937500000002,1605000
158,2023-10-20 10:48:00-04:00,215.0,214.8401031494141,0.25,20.4,0.44970703125000017,1452000
159,2023-10-20 10:48:00-04:00,215.0,214.8401031494141,0.3333333333333333,24.11,0.4570312500000002,1436000
160,2023-10-20 10:50:00-04:00,215.0,214.1699981689453,0.08333333333333333,9.13,0.3690820312500002,1488000
161,2023-10-20 10:50:00-04:00,215.0,214.1699981689453,0.16666666666666666,16.7,0.46669921875000026,1579000
162,2023-10-20 10:50:00-04:00,215.0,214.1699981689453,0.25,20.4,0.45861328125000017,1439000
163,2023-10-20 10:50:00-04:00,215.0,214.1699981689453,0.3333333333333333,24.11,0.4649414062500002,1442000
164,2023-10-20 10:52:00-04:00,215.0,214.2310028076172,0.08333333333333333,9.13,0.36779296875000017,1459000
165,2023-10-20 10:52:00-04:00,215.0,214.2310028076172,0.16666666666666666,16.7,0.4657617187500002,1766000
166,2023-10-20 10:52:00-04:00,215.0,214.2310028076172,0.25,20.4,0.45779296875000014,1468000
167,2023-10-20 10:52:00-04:00,215.0,214.2310028076172,0.3333333333333333,24.11,0.46423828125000016,1481000
168,2023-10-20 10:54:00-04:00,215.0,213.77999877929688,0.08333333333333333,9.13,0.3773437500000002,1347000
169,2023-10-20 10:54:00-04:00,215.0,213.77999877929688,0.16666666666666666,16.7,0.47285156250000016,1765000
170,2023-10-20 10:54:00-04:00,215.0,213.77999877929688,0.25,20.4,0.46376953125000014,1569000
171,2023-10-20 10:54:00-04:00,215.0,213.77999877929688,0.3333333333333333,24.11,0.46957031250000025,1439000
172,2023-10-20 10:56:00-04:00,215.0,213.6831970214844,0.08333333333333333,9.13,0.37933593750000016,1238000
173,2023-10-20 10:56:00-04:00,215.0,213.6831970214844,0.16666666666666666,16.7,0.4743750000000002,1438000
174,2023-10-20 10:56:00-04:00,215.0,213.6831970214844,0.25,20.4,0.4650585937500002,1435000
175,2023-10-20 10:56:00-04:00,215.0,213.6831970214844,0.3333333333333333,24.11,0.4706835937500002,1661000
176,2023-10-20 10:58:00-04:00,215.0,213.75,0.08333333333333333,9.13,0.3779296875000001,1266000
177,2023-10-20 10:58:00-04:00,215.0,213.75,0.16666666666666666,16.7,0.4733203125000002,1548000
178,2023-10-20 10:58:00-04:00,215.0,213.75,0.25,20.4,0.46417968750000016,1611000
179,2023-10-20 10:58:00-04:00,215.0,213.75,0.3333333333333333,24.11,0.46992187500000016,1528000
180,2023-10-20 11:00:00-04:00,215.0,214.0200042724609,0.08333333333333333,9.13,0.3722460937500002,1309000
181,2023-10-20 11:00:00-04:00,215.0,214.0200042724609,0.16666666666666666,16.7,0.46904296875000023,1449000
182,2023-10-20 11:00:00-04:00,215.0,214.0200042724609,0.25,20.4,0.46060546875000014,1452000
183,2023-10-20 11:00:00-04:00,215.0,214.0200042724609,0.3333333333333333,24.11,0.46675781250000026,1466000
184,2023-10-20 11:02:00-04:00,215.0,214.13800048828125,0.08333333333333333,9.13,0.36978515625000014,1240000
185,2023-10-20 11:02:00-04:00,215.0,214.13800048828125,0.16666666666666666,16.7,0.46722656250000016,1446000
186,2023-10-20 11:02:00-04:00,215.0,214.13800048828125,0.25,20.4,0.4590234375000002,1655000
187,2023-10-20 11:02:00-04:00,215.0,214.13800048828125,0.3333333333333333,24.11,0.4653515625000002,1871000
188,2023-10-20 11:04:00-04:00,215.0,213.9750061035156,0.08333333333333333,9.13,0.37324218750000016,1302000
189,2023-10-20 11:04:00-04:00,215.0,213.9750061035156,0.16666666666666666,16.7,0.46980468750000015,1652000
190,2023-10-20 11:04:00-04:00,215.0,213.9750061035156,0.25,20.4,0.46119140625000016,1440000
191,2023-10-20 11:04:00-04:00,215.0,213.9750061035156,0.3333333333333333,24.11,0.46728515625000017,1446000
192,2023-10-20 11:06:00-04:00,215.0,213.65989685058597,0.08333333333333333,9.13,0.3798632812500002,1241000
193,2023-10-20 11:06:00-04:00,215.0,213.65989685058597,0.16666666666666666,16.7,0.4747265625000002,1459000
194,2023-10-20 11:06:00-04:00,215.0,213.65989685058597,0.25,20.4,0.4653515625000002,1435000
195,2023-10-20 11:06:00-04:00,215.0,213.65989685058597,0.3333333333333333,24.11,0.4709765625000002,1509000
196,2023-10-20 11:08:00-04:00,215.0,213.61509704589844,0.08333333333333333,9.13,0.3808007812500001,1514000
197,2023-10-20 11:08:00-04:00,215.0,213.61509704589844,0.16666666666666666,16.7,0.47542968750000014,1564000
198,2023-10-20 11:08:00-04:00,215.0,213.61509704589844,0.25,20.4,0.46599609375000023,1445000
199,2023-10-20 11:08:00-04:00,215.0,213.61509704589844,0.3333333333333333,24.11,0.4715039062500002,1434000
200,2023-10-20 11:10:00-04:00,215.0,213.26499938964844,0.08333333333333333,9.13,0.38806640625000016,1241000
201,2023-10-20 11:10:00-04:00,215.0,213.26499938964844,0.16666666666666666,16.7,0.4809375000000002,1446000
202,2023-10-20 11:10:00-04:00,215.0,213.26499938964844,0.25,20.4,0.4705664062500002,1591000
203,2023-10-20 11:10:00-04:00,215.0,213.26499938964844,0.3333333333333333,24.11,0.47560546875000015,1621000
204,2023-10-20 11:12:00-04:00,215.0,213.1800994873047,0.08333333333333333,9.13,0.38982421875000023,1428000
205,2023-10-20 11:12:00-04:00,215.0,213.1800994873047,0.16666666666666666,16.7,0.4822265625000002,1895000
206,2023-10-20 11:12:00-04:00,215.0,213.1800994873047,0.25,20.4,0.4716796875000002,1464000
207,2023-10-20 11:12:00-04:00,215.0,213.1800994873047,0.3333333333333333,24.11,0.4766015625000002,1482000
208,2023-10-20 11:14:00-04:00,215.0,213.05990600585935,0.08333333333333333,9.13,0.3922851562500001,1655000
209,2023-10-20 11:14:00-04:00,215.0,213.05990600585935,0.16666666666666666,16.7,0.48410156250000014,1453000
210,2023-10-20 11:14:00-04:00,215.0,213.05990600585935,0.25,20.4,0.47326171875000017,1600000
211,2023-10-20 11:14:00-04:00,215.0,213.05990600585935,0.3333333333333333,24.11,0.47800781250000024,1433000
212,2023-10-20 11:16:00-04:00,215.0,212.8000030517578,0.08333333333333333,9.13,0.3976171875000001,1372000
213,2023-10-20 11:16:00-04:00,215.0,212.8000030517578,0.16666666666666666,16.7,0.4881445312500002,1533000
214,2023-10-20 11:16:00-04:00,215.0,212.8000030517578,0.25,20.4,0.4766601562500002,1596000
215,2023-10-20 11:16:00-04:00,215.0,212.8000030517578,0.3333333333333333,24.11,0.48105468750000013,1939000
216,2023-10-20 11:18:00-04:00,212.5,212.2350006103516,0.08333333333333333,9.13,0.36140625000000015,1395000
217,2023-10-20 11:18:00-04:00,212.5,212.2350006103516,0.16666666666666666,16.7,0.46347656250000013,1873000
218,2023-10-20 11:18:00-04:00,212.5,212.2350006103516,0.25,20.4,0.4567968750000002,1704000
219,2023-10-20 11:18:00-04:00,212.5,212.2350006103516,0.3333333333333333,24.11,0.46417968750000016,1431000
220,2023-10-20 11:20:00-04:00,212.5,211.83099365234372,0.08333333333333333,9.13,0.37019531250000015,1240000
221,2023-10-20 11:20:00-04:00,212.5,211.83099365234372,0.16666666666666666,16.7,0.46998046875000016,1793000
222,2023-10-20 11:20:00-04:00,212.5,211.83099365234372,0.25,20.4,0.4622460937500002,1438000
223,2023-10-20 11:20:00-04:00,212.5,211.83099365234372,0.3333333333333333,24.11,0.46898437500000023,1513000
224,2023-10-20 11:22:00-04:00,212.5,211.6100006103516,0.08333333333333333,9.13,0.37494140625000016,1662000
225,2023-10-20 11:22:00-04:00,212.5,211.6100006103516,0.16666666666666666,16.7,0.4734960937500002,1454000
226,2023-10-20 11:22:00-04:00,212.5,211.6100006103516,0.25,20.4,0.4652343750000002,1432000
227,2023-10-20 11:22:00-04:00,212.5,211.6100006103516,0.3333333333333333,24.11,0.4716210937500002,1428000
228,2023-10-20 11:24:00-04:00,212.5,211.97000122070312,0.08333333333333333,9.13,0.36720703125000015,1601000
229,2023-10-20 11:24:00-04:00,212.5,211.97000122070312,0.16666666666666666,16.7,0.4676953125000002,1430000
230,2023-10-20 11:24:00-04:00,212.5,211.97000122070312,0.25,20.4,0.4603710937500002,1431000
231,2023-10-20 11:24:00-04:00,212.5,211.97000122070312,0.3333333333333333,24.11,0.46734375000000017,1597000
232,2023-10-20 11:26:00-04:00,212.5,211.5,0.08333333333333333,9.13,0.3772851562500002,1695000
233,2023-10-20 11:26:00-04:00,212.5,211.5,0.16666666666666666,16.7,0.4752539062500002,1846000
234,2023-10-20 11:26:00-04:00,212.5,211.5,0.25,20.4,0.46669921875000026,1554000
235,2023-10-20 11:26:00-04:00,212.5,211.5,0.3333333333333333,24.11,0.47296875000000016,1617000
236,2023-10-20 11:28:00-04:00,212.5,211.639892578125,0.08333333333333333,9.13,0.3742968750000002,1230000
237,2023-10-20 11:28:00-04:00,212.5,211.639892578125,0.16666666666666666,16.7,0.47302734375000016,1428000
238,2023-10-20 11:28:00-04:00,212.5,211.639892578125,0.25,20.4,0.4648242187500002,1503000
239,2023-10-20 11:28:00-04:00,212.5,211.639892578125,0.3333333333333333,24.11,0.4712695312500002,1513000
240,2023-10-20 11:30:00-04:00,212.5,211.02999877929688,0.08333333333333333,9.13,0.38730468750000013,1372000
241,2023-10-20 11:30:00-04:00,212.5,211.02999877929688,0.16666666666666666,16.7,0.4826953125000002,1431000
242,2023-10-20 11:30:00-04:00,212.5,211.02999877929688,0.25,20.4,0.47302734375000016,1425000
243,2023-10-20 11:30:00-04:00,212.5,211.02999877929688,0.3333333333333333,24.11,0.47853515625000015,1735000
244,2023-10-20 11:32:00-04:00,212.5,210.6011962890625,0.08333333333333333,9.13,0.39626953125000014,1797000
245,2023-10-20 11:32:00-04:00,212.5,210.6011962890625,0.16666666666666666,16.7,0.4894921875000001,1665000
246,2023-10-20 11:32:00-04:00,212.5,210.6011962890625,0.25,20.4,0.47871093750000016,1778000
247,2023-10-20 11:32:00-04:00,212.5,210.6011962890625,0.3333333333333333,24.11,0.48363281250000023,1425000
248,2023-10-20 11:34:00-04:00,212.5,210.8800048828125,0.08333333333333333,9.13,0.39041015625000014,1695000
249,2023-10-20 11:34:00-04:00,212.5,210.8800048828125,0.16666666666666666,16.7,0.4850976562500002,1656000
250,2023-10-20 11:34:00-04:00,212.5,210.8800048828125,0.25,20.4,0.47501953125000024,1431000
